ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
AFR,ZAF,SEX_BTSX,10 473 000,10473000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,BOL,SEX_BTSX,1 031 000,1031000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,NZL,SEX_MLE,306 000,306000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,NER,SEX_FMLE,72 000,72000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,IND,SEX_MLE,220 584 000,220584000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,LKA,SEX_FMLE,299 000,299000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,BGD,SEX_FMLE,13 437 000,13437000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,KHM,SEX_FMLE,347 000,347000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,SAU,SEX_FMLE,172 000,172000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,BIH,SEX_FMLE,410 000,410000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,PAK,SEX_MLE,21 772 000,21772000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,BWA,SEX_BTSX,309 000,309000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,DEU,SEX_FMLE,6 072 000,6072000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,WSM,SEX_BTSX,30 000,30000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,AZE,SEX_FMLE,6000,6000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,CYP,SEX_BTSX,285 000,285000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,BTN,SEX_MLE,96 000,96000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,FIN,SEX_FMLE,381 000,381000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,CYP,SEX_FMLE,100 000,100000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,ECU,SEX_FMLE,144 000,144000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,IRN,SEX_FMLE,1 885 000,1885000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,COM,SEX_MLE,40 000,40000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,NER,SEX_FMLE,72 000,72000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,BEN,SEX_MLE,477 000,477000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,KIR,SEX_BTSX,29 000,29000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,ESP,SEX_FMLE,4 498 000,4498000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,PNG,SEX_BTSX,2 671 000,2671000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,NOR,SEX_BTSX,1 182 000,1182000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,TCD,SEX_MLE,360 000,360000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,EUR,SEX_MLE,143 012 000 [133 252 000-153 692 000],143012000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,NGA,SEX_MLE,3 544 000,3544000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,MAR,SEX_MLE,3 584 000,3584000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,LVA,SEX_FMLE,155 000,155000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,JAM,SEX_MLE,198 000,198000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,CMR,SEX_FMLE,94 000,94000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,TON,SEX_BTSX,21 000,21000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,PNG,SEX_BTSX,2 281 000,2281000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,PER,SEX_BTSX,2 524 000,2524000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,MNG,SEX_FMLE,95 000,95000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,SLB,SEX_FMLE,31 000,31000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,UGA,SEX_BTSX,1 666 000,1666000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,PAK,SEX_FMLE,3 672 000,3672000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,RWA,SEX_FMLE,316 000,316000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,MDA,SEX_BTSX,618 000,618000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,THA,SEX_MLE,11 354 000,11354000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,HTI,SEX_MLE,366 000,366000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CUB,SEX_MLE,2 223 000,2223000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,SLB,SEX_FMLE,36 000,36000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,CYP,SEX_MLE,256 000,256000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,SEAR,SEX_MLE,258 030 000 [235 613 000-283 137 000],258030000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,TUV,SEX_FMLE,1000,1000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,TUN,SEX_FMLE,118 000,118000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,EGY,SEX_FMLE,155 000,155000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,SEAR,SEX_BTSX,331 675 000 [305 479 000-360 711 000],331675000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,GNB,SEX_BTSX,120 000,120000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,URY,SEX_BTSX,443 000,443000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,JPN,SEX_MLE,13 456 000,13456000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,MUS,SEX_MLE,185 000,185000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,LBN,SEX_FMLE,410 000,410000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ETH,SEX_FMLE,588 000,588000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,CHN,SEX_FMLE,10 076 000,10076000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,JOR,SEX_MLE,1 741 000,1741000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,IRN,SEX_FMLE,1 099 000,1099000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,UZB,SEX_FMLE,129 000,129000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,EUR,SEX_MLE,118 827 000 [110 528 000-127 864 000],118827000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,KAZ,SEX_MLE,2 866 000,2866000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,SVN,SEX_BTSX,342 000,342000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,CMR,SEX_MLE,762 000,762000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,AND,SEX_MLE,12 000,12000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,MEX,SEX_BTSX,15 161 000,15161000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,HRV,SEX_MLE,546 000,546000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,THA,SEX_BTSX,12 589 000,12589000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CHL,SEX_MLE,2 262 000,2262000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,LAO,SEX_BTSX,1 400 000,1400000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,SRB,SEX_MLE,1 273 000,1273000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,EST,SEX_FMLE,105 000,105000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,MHL,SEX_FMLE,1000,1000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,MNE,SEX_BTSX,182 000,182000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,MNG,SEX_BTSX,538 000,538000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,STP,SEX_FMLE,1000,1000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,GUY,SEX_BTSX,65 000,65000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,COL,SEX_BTSX,3 337 000,3337000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,EGY,SEX_FMLE,144 000,144000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,BIH,SEX_MLE,550 000,550000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ZAF,SEX_FMLE,1 893 000,1893000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,MEX,SEX_FMLE,3 814 000,3814000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,TZA,SEX_BTSX,3 646 000,3646000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,BRA,SEX_MLE,13 200 000,13200000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,ISL,SEX_FMLE,14 000,14000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,QAT,SEX_BTSX,434 000,434000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,FRA,SEX_BTSX,15 639 000,15639000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,THA,SEX_FMLE,460 000,460000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,GNB,SEX_BTSX,93 000,93000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,GLOBAL,SEX_BTSX,1 219 668 000 [1 122 314 000-1 326 821 000],1219668000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,GAB,SEX_MLE,188 000,188000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,SLE,SEX_FMLE,271 000,271000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CRI,SEX_MLE,282 000,282000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,NLD,SEX_FMLE,2 067 000,2067000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,SWE,SEX_FMLE,714 000,714000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,GHA,SEX_MLE,619 000,619000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,IND,SEX_FMLE,68 354 000,68354000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,BHS,SEX_BTSX,51 000,51000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,ISL,SEX_BTSX,29 000,29000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,SLB,SEX_FMLE,33 000,33000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CUB,SEX_FMLE,446 000,446000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CAN,SEX_BTSX,3 535 000,3535000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,TUV,SEX_FMLE,1000,1000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,GTM,SEX_BTSX,1 313 000,1313000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,HTI,SEX_BTSX,578 000,578000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,STP,SEX_FMLE,1000,1000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,GMB,SEX_BTSX,153 000,153000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
