ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
AFR,COD,SEX_MLE,1.1 [0.8-1.3],1.1,2021-06-21T18:39:15+02:00,NCD_CHOL_MEANHDL_A
EUR,PRT,SEX_FMLE,1.5 [1.3-1.6],1.5,2021-06-21T19:00:22+02:00,NCD_CHOL_MEANHDL_A
AMR,ECU,SEX_MLE,1.1 [1.0-1.3],1.1,2021-06-21T18:39:16+02:00,NCD_CHOL_MEANHDL_A
WPR,NRU,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:09:15+02:00,NCD_CHOL_MEANHDL_A
AFR,STP,SEX_BTSX,1.1 [0.8-1.3],1.1,2021-06-21T19:06:58+02:00,NCD_CHOL_MEANHDL_A
EUR,BIH,SEX_BTSX,1.3 [1.2-1.5],1.3,2021-06-21T19:08:35+02:00,NCD_CHOL_MEANHDL_A
EUR,MKD,SEX_FMLE,1.5 [1.3-1.7],1.5,2021-06-21T18:59:47+02:00,NCD_CHOL_MEANHDL_A
EUR,FRA,SEX_BTSX,1.4 [1.4-1.5],1.4,2021-06-21T19:09:26+02:00,NCD_CHOL_MEANHDL_A
AMR,GUY,SEX_MLE,1.2 [1.1-1.4],1.2,2021-06-21T18:39:35+02:00,NCD_CHOL_MEANHDL_A
EMR,SOM,SEX_MLE,1.0 [0.8-1.2],1.0,2021-06-21T18:40:49+02:00,NCD_CHOL_MEANHDL_A
EMR,SDN,SEX_BTSX,1.0 [0.9-1.1],1.0,2021-06-21T19:08:43+02:00,NCD_CHOL_MEANHDL_A
EUR,ISR,SEX_FMLE,1.3 [1.1-1.5],1.3,2021-06-21T18:59:31+02:00,NCD_CHOL_MEANHDL_A
WPR,NZL,SEX_MLE,1.2 [1.1-1.3],1.2,2021-06-21T18:40:18+02:00,NCD_CHOL_MEANHDL_A
EMR,LBY,SEX_MLE,1.0 [0.8-1.3],1.0,2021-06-21T18:39:57+02:00,NCD_CHOL_MEANHDL_A
AFR,MLI,SEX_MLE,1.0 [0.8-1.2],1.0,2021-06-21T18:40:03+02:00,NCD_CHOL_MEANHDL_A
,SEAR,SEX_MLE,1.0 [1.0-1.0],1.0,2021-06-21T17:35:37+02:00,NCD_CHOL_MEANHDL_A
AFR,ETH,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:08:06+02:00,NCD_CHOL_MEANHDL_A
AFR,ZAF,SEX_FMLE,1.2 [0.9-1.5],1.2,2021-06-21T19:00:41+02:00,NCD_CHOL_MEANHDL_A
EUR,AND,SEX_BTSX,1.3 [1.2-1.4],1.3,2021-06-21T19:07:28+02:00,NCD_CHOL_MEANHDL_A
WPR,VUT,SEX_MLE,1.3 [1.0-1.5],1.3,2021-06-21T18:41:14+02:00,NCD_CHOL_MEANHDL_A
AMR,KNA,SEX_BTSX,1.2 [1.0-1.3],1.2,2021-06-21T19:09:27+02:00,NCD_CHOL_MEANHDL_A
AMR,JAM,SEX_FMLE,1.2 [1.0-1.4],1.2,2021-06-21T18:59:33+02:00,NCD_CHOL_MEANHDL_A
AMR,NIC,SEX_FMLE,1.0 [0.8-1.2],1.0,2021-06-21T19:00:08+02:00,NCD_CHOL_MEANHDL_A
AFR,GNB,SEX_FMLE,1.1 [0.9-1.3],1.1,2021-06-21T18:59:21+02:00,NCD_CHOL_MEANHDL_A
AMR,MEX,SEX_MLE,0.9 [0.8-1.0],0.9,2021-06-21T18:40:08+02:00,NCD_CHOL_MEANHDL_A
EUR,MKD,SEX_MLE,1.3 [1.1-1.5],1.3,2021-06-21T18:39:58+02:00,NCD_CHOL_MEANHDL_A
WPR,MHL,SEX_FMLE,1.1 [0.9-1.2],1.1,2021-06-21T18:59:54+02:00,NCD_CHOL_MEANHDL_A
WPR,COK,SEX_FMLE,1.2 [1.0-1.3],1.2,2021-06-21T18:58:51+02:00,NCD_CHOL_MEANHDL_A
AFR,NGA,SEX_BTSX,1.0 [0.8-1.2],1.0,2021-06-21T19:07:35+02:00,NCD_CHOL_MEANHDL_A
AFR,COD,SEX_BTSX,1.1 [0.9-1.3],1.1,2021-06-21T19:07:25+02:00,NCD_CHOL_MEANHDL_A
AFR,GAB,SEX_BTSX,1.1 [0.9-1.3],1.1,2021-06-21T19:07:21+02:00,NCD_CHOL_MEANHDL_A
WPR,MHL,SEX_MLE,1.0 [0.8-1.1],1.0,2021-06-21T18:40:05+02:00,NCD_CHOL_MEANHDL_A
,GLOBAL,SEX_FMLE,1.3 [1.2-1.3],1.3,2021-06-21T17:25:40+02:00,NCD_CHOL_MEANHDL_A
EUR,BEL,SEX_MLE,1.3 [1.2-1.4],1.3,2021-06-21T18:38:45+02:00,NCD_CHOL_MEANHDL_A
SEAR,TLS,SEX_BTSX,1.1 [1.0-1.3],1.1,2021-06-21T19:07:19+02:00,NCD_CHOL_MEANHDL_A
AFR,AGO,SEX_BTSX,1.1 [0.9-1.3],1.1,2021-06-21T19:08:30+02:00,NCD_CHOL_MEANHDL_A
EMR,KWT,SEX_FMLE,1.3 [1.3-1.4],1.3,2021-06-21T18:59:38+02:00,NCD_CHOL_MEANHDL_A
EUR,NOR,SEX_MLE,1.2 [1.1-1.3],1.2,2021-06-21T18:40:24+02:00,NCD_CHOL_MEANHDL_A
EUR,AZE,SEX_BTSX,1.1 [1.0-1.3],1.1,2021-06-21T19:08:31+02:00,NCD_CHOL_MEANHDL_A
EMR,ARE,SEX_FMLE,1.3 [1.2-1.4],1.3,2021-06-21T19:01:02+02:00,NCD_CHOL_MEANHDL_A
EUR,TUR,SEX_MLE,1.0 [0.9-1.2],1.0,2021-06-21T18:41:06+02:00,NCD_CHOL_MEANHDL_A
EUR,MLT,SEX_MLE,1.2 [1.0-1.3],1.2,2021-06-21T18:40:04+02:00,NCD_CHOL_MEANHDL_A
EUR,CHE,SEX_BTSX,1.4 [1.4-1.5],1.4,2021-06-21T19:09:11+02:00,NCD_CHOL_MEANHDL_A
AFR,NGA,SEX_BTSX,1.0 [0.8-1.2],1.0,2021-06-21T19:08:04+02:00,NCD_CHOL_MEANHDL_A
AMR,MEX,SEX_FMLE,1.1 [1.0-1.2],1.1,2021-06-21T18:59:56+02:00,NCD_CHOL_MEANHDL_A
WPR,FJI,SEX_FMLE,1.1 [0.9-1.3],1.1,2021-06-21T18:59:10+02:00,NCD_CHOL_MEANHDL_A
AFR,SLE,SEX_MLE,1.0 [0.8-1.3],1.0,2021-06-21T18:40:44+02:00,NCD_CHOL_MEANHDL_A
EUR,MNE,SEX_BTSX,1.4 [1.3-1.5],1.4,2021-06-21T19:07:59+02:00,NCD_CHOL_MEANHDL_A
AMR,SLV,SEX_MLE,1.0 [0.8-1.1],1.0,2021-06-21T18:39:18+02:00,NCD_CHOL_MEANHDL_A
AFR,NER,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:08:12+02:00,NCD_CHOL_MEANHDL_A
EUR,LVA,SEX_FMLE,1.6 [1.4-1.7],1.6,2021-06-21T18:59:41+02:00,NCD_CHOL_MEANHDL_A
AFR,LSO,SEX_FMLE,1.2 [0.9-1.4],1.2,2021-06-21T18:59:42+02:00,NCD_CHOL_MEANHDL_A
AFR,SLE,SEX_MLE,1.0 [0.8-1.3],1.0,2021-06-21T18:40:44+02:00,NCD_CHOL_MEANHDL_A
AFR,SYC,SEX_BTSX,1.4 [1.3-1.5],1.4,2021-06-21T19:07:56+02:00,NCD_CHOL_MEANHDL_A
AMR,GUY,SEX_FMLE,1.3 [1.0-1.6],1.3,2021-06-21T18:59:21+02:00,NCD_CHOL_MEANHDL_A
AFR,TCD,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:09:12+02:00,NCD_CHOL_MEANHDL_A
AFR,STP,SEX_FMLE,1.1 [0.8-1.3],1.1,2021-06-21T19:00:31+02:00,NCD_CHOL_MEANHDL_A
AFR,ZMB,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:07:49+02:00,NCD_CHOL_MEANHDL_A
EUR,HRV,SEX_MLE,1.4 [1.2-1.5],1.4,2021-06-21T18:39:08+02:00,NCD_CHOL_MEANHDL_A
EUR,UZB,SEX_BTSX,1.1 [1.0-1.2],1.1,2021-06-21T19:09:04+02:00,NCD_CHOL_MEANHDL_A
AFR,BEN,SEX_MLE,1.0 [0.8-1.2],1.0,2021-06-21T18:38:47+02:00,NCD_CHOL_MEANHDL_A
