ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EUR,ISR,SEX_BTSX,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
EUR,BGR,SEX_FMLE,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
WPR,PLW,SEX_MLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
WPR,BRN,SEX_BTSX,21.5,21.5,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
AFR,ZWE,SEX_MLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EMR,YEM,SEX_BTSX,16.4,16.4,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
AMR,GRD,SEX_FMLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
AFR,GMB,SEX_BTSX,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
WPR,CHN,SEX_FMLE,2.1,2.1,2023-12-07T16:49:00+01:00,Adult_curr_tob_use
EUR,ROU,SEX_MLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,DNK,SEX_MLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EMR,SYR,SEX_FMLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
EUR,GBR,SEX_FMLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AMR,CRI,SEX_MLE,13.6,13.6,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EMR,SDN,SEX_FMLE,0.8,0.8,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AFR,NER,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,BEL,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AFR,COM,SEX_FMLE,4.8,4.8,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,FIN,SEX_BTSX,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AMR,PER,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EUR,GEO,SEX_MLE,55.5,55.5,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
AMR,SLV,SEX_MLE,16.5,16.5,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,CYP,SEX_MLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
AMR,VEN,SEX_BTSX,21.5,21.5,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,MKD,SEX_FMLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AFR,DZA,SEX_BTSX,21.8,21.8,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
WPR,VNM,SEX_FMLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
EUR,SRB,SEX_MLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
EUR,SWE,SEX_FMLE,15,15.0,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,GRC,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,HUN,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
AMR,CRI,SEX_BTSX,9.1,9.1,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EMR,IRN,SEX_FMLE,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
WPR,VUT,SEX_MLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EMR,QAT,SEX_MLE,21,21.0,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AFR,ZAF,SEX_FMLE,17.9,17.9,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
SEAR,THA,SEX_FMLE,3,3.0,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EUR,NLD,SEX_FMLE,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AMR,BRA,SEX_FMLE,9.8,9.8,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
AMR,GUY,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EUR,MLT,SEX_BTSX,Data not available,,2023-12-07T16:49:37+01:00,Adult_curr_tob_use
AFR,DZA,SEX_FMLE,0.7,0.7,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
SEAR,BTN,SEX_BTSX,23.9,23.9,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
WPR,SLB,SEX_BTSX,37.3,37.3,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
