ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
WPR,KIR,SEX_BTSX,41.6 [30.9-52.3],41.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,SGP,SEX_MLE,27.0 [22.6-31.3],27.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,ZMB,SEX_FMLE,7.2 [4.9-9.6],7.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,MMR,SEX_BTSX,42.5 [30.1-54.9],42.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,LCA,SEX_MLE,25.3 [19.2-31.4],25.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,JOR,SEX_BTSX,32.8 [26.1-39.5],32.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,NLD,SEX_BTSX,27.8 [23.5-32.2],27.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,NGA,SEX_MLE,4.8 [2.8-6.7],4.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,BLR,SEX_FMLE,13.9 [10.5-17.4],13.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,SWZ,SEX_FMLE,2.9 [2.1-3.7],2.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,SLV,SEX_FMLE,2.0 [1.2-2.8],2.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PLW,SEX_MLE,38.3 [27.8-48.8],38.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,TON,SEX_MLE,52.7 [39.8-65.7],52.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,HTI,SEX_BTSX,9.0 [6.5-11.4],9.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,DEU,SEX_MLE,29.0 [24.5-33.6],29.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UKR,SEX_FMLE,14.0 [11.2-16.8],14.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,SAU,SEX_BTSX,14.7 [11.3-18.0],14.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,GHA,SEX_MLE,6.0 [4.5-7.5],6.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,IDN,SEX_MLE,59.3 [47.1-71.5],59.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,TLS,SEX_MLE,76.2 [62.4-90.1],76.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,PRK,SEX_MLE,34.7 [26.0-43.4],34.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,KAZ,SEX_FMLE,8.5 [6.9-10.0],8.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,TUR,SEX_MLE,42.3 [34.8-49.8],42.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,KWT,SEX_BTSX,19.6 [15.2-24.1],19.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,ARE,SEX_FMLE,2.9 [2.0-3.8],2.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,TZA,SEX_FMLE,2.9 [2.1-3.7],2.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,AUS,SEX_MLE,20.1 [17.0-23.2],20.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,HUN,SEX_BTSX,35.7 [29.5-41.9],35.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,ARE,SEX_BTSX,13.9 [9.8-17.9],13.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,LBN,SEX_FMLE,35.1 [28.1-42.0],35.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,BIH,SEX_BTSX,40.0 [27.6-52.4],40.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,NER,SEX_BTSX,8.5 [6.3-10.7],8.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,LBN,SEX_MLE,58.5 [42.8-74.2],58.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ALB,SEX_MLE,50.7 [43.1-58.3],50.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,SGP,SEX_MLE,25.5 [21.0-30.1],25.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,TUV,SEX_MLE,48.9 [33.7-64.1],48.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,AUT,SEX_MLE,53.8 [40.2-67.4],53.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,NLD,SEX_BTSX,18.0 [14.2-21.8],18.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,AND,SEX_MLE,35.0 [25.2-44.9],35.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,IRN,SEX_FMLE,10.4 [7.4-13.4],10.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,BDI,SEX_BTSX,27.4 [11.9-42.9],27.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LUX,SEX_FMLE,23.5 [19.2-27.9],23.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,MHL,SEX_MLE,51.3 [38.3-64.3],51.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,KHM,SEX_FMLE,14.7 [11.5-18.0],14.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ROU,SEX_MLE,47.3 [38.8-55.8],47.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,FIN,SEX_FMLE,29.8 [24.5-35.0],29.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,GRC,SEX_BTSX,36.7 [30.4-43.0],36.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,BWA,SEX_BTSX,25.0 [20.2-29.9],25.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,POL,SEX_BTSX,18.6 [14.1-23.2],18.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,COL,SEX_FMLE,3.5 [2.3-4.7],3.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,AFR,SEX_FMLE,5.6 [5.0-6.3],5.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PNG,SEX_MLE,54.5 [39.0-70.0],54.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,ARE,SEX_FMLE,2.7 [1.8-3.6],2.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PNG,SEX_BTSX,39.3 [27.7-51.0],39.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,COM,SEX_FMLE,2.0 [1.3-2.7],2.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,ARE,SEX_MLE,15.3 [9.8-20.9],15.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ITA,SEX_BTSX,25.9 [21.6-30.2],25.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,DZA,SEX_MLE,41.5 [30.4-52.5],41.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,AMR,SEX_FMLE,10.4 [9.6-11.3],10.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,KGZ,SEX_MLE,48.4 [38.8-58.1],48.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,TUV,SEX_FMLE,19.7 [13.3-26.0],19.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,ARG,SEX_MLE,24.8 [18.3-31.3],24.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,ECU,SEX_BTSX,10.0 [5.8-14.3],10.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,MOZ,SEX_BTSX,12.4 [8.7-16.2],12.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,JOR,SEX_FMLE,11.7 [8.9-14.5],11.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,BGD,SEX_FMLE,13.4 [9.7-17.1],13.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,USA,SEX_BTSX,12.8 [9.2-16.3],12.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,EUR,SEX_BTSX,24.8 [23.0-26.8],24.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,HTI,SEX_MLE,13.6 [8.7-18.5],13.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,VNM,SEX_FMLE,1.5 [1.2-1.9],1.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ISR,SEX_BTSX,19.4 [13.6-25.3],19.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,TUN,SEX_MLE,43.9 [32.9-54.8],43.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CAN,SEX_BTSX,11.2 [9.1-13.3],11.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UKR,SEX_BTSX,24.9 [19.9-29.8],24.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CAN,SEX_MLE,11.2 [9.4-13.1],11.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UKR,SEX_BTSX,42.0 [33.4-50.6],42.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,FJI,SEX_FMLE,14.4 [10.9-17.8],14.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_MLE,24.1 [18.2-30.1],24.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,SWZ,SEX_BTSX,10.7 [8.5-12.9],10.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,MWI,SEX_BTSX,10.4 [8.4-12.4],10.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CUB,SEX_BTSX,18.6 [14.0-23.3],18.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,SAU,SEX_FMLE,3.6 [2.6-4.5],3.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,PAK,SEX_FMLE,4.7 [2.8-6.6],4.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,CMR,SEX_FMLE,2.4 [1.6-3.1],2.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,DZA,SEX_FMLE,0.9 [0.7-1.2],0.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,LCA,SEX_FMLE,5.4 [3.6-7.1],5.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,USA,SEX_FMLE,12.5 [10.0-15.1],12.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,DZA,SEX_BTSX,20.5 [12.3-28.7],20.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,DNK,SEX_BTSX,12.6 [10.1-15.1],12.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,MHL,SEX_MLE,50.2 [37.9-62.5],50.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PHL,SEX_MLE,42.3 [35.1-49.5],42.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LTU,SEX_FMLE,21.6 [16.2-26.9],21.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,MDG,SEX_MLE,43.0 [31.6-54.3],43.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,WPR,SEX_FMLE,5.5 [5.0-6.0],5.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,LAO,SEX_FMLE,5.8 [3.4-8.2],5.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UKR,SEX_MLE,38.0 [30.2-45.8],38.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,AUS,SEX_FMLE,19.1 [15.8-22.5],19.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,SYC,SEX_BTSX,23.7 [17.9-29.4],23.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,COD,SEX_FMLE,4.9 [2.8-7.0],4.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,CIV,SEX_BTSX,21.4 [12.4-30.3],21.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_MLE,23.7 [17.0-30.4],23.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,TKM,SEX_MLE,11.1 [7.3-15.0],11.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,IRL,SEX_FMLE,17.7 [14.8-20.5],17.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_FMLE,2.5 [1.5-3.4],2.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,NLD,SEX_FMLE,32.2 [26.8-37.7],32.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,NPL,SEX_MLE,46.8 [37.9-55.6],46.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,MUS,SEX_BTSX,23.7 [19.4-28.1],23.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LVA,SEX_BTSX,41.3 [34.0-48.6],41.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,IDN,SEX_MLE,60.0 [50.3-69.8],60.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,BLR,SEX_BTSX,28.8 [22.2-35.4],28.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,BEL,SEX_FMLE,20.9 [17.1-24.7],20.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,COD,SEX_FMLE,4.4 [2.8-6.1],4.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,BGD,SEX_FMLE,15.7 [11.5-19.9],15.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,PSE,SEX_MLE,63.6 [45.1-82.0],63.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CUB,SEX_FMLE,9.1 [6.6-11.6],9.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,GEO,SEX_FMLE,6.1 [4.7-7.4],6.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BRA,SEX_BTSX,23.2 [18.5-28.0],23.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,GBR,SEX_BTSX,14.0 [11.6-16.4],14.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,ZAF,SEX_BTSX,23.6 [18.2-29.0],23.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,MWI,SEX_BTSX,8.9 [6.7-11.0],8.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BRA,SEX_FMLE,8.1 [5.6-10.6],8.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ARM,SEX_BTSX,32.3 [26.8-37.9],32.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,TZA,SEX_MLE,13.1 [10.6-15.6],13.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,CZE,SEX_FMLE,27.5 [23.1-31.9],27.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,COD,SEX_MLE,22.1 [15.1-29.2],22.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_MLE,23.1 [17.4-28.8],23.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,FJI,SEX_FMLE,13.6 [10.1-17.1],13.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,LAO,SEX_FMLE,8.3 [5.5-11.1],8.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,NRU,SEX_BTSX,34.8 [26.2-43.3],34.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,ECU,SEX_BTSX,14.1 [9.7-18.6],14.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,BRN,SEX_FMLE,2.3 [1.7-2.8],2.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,NRU,SEX_FMLE,39.9 [29.6-50.3],39.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,PER,SEX_BTSX,26.5 [13.4-39.7],26.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,EMR,SEX_BTSX,16.9 [14.5-19.8],16.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,MHL,SEX_BTSX,28.0 [22.1-33.9],28.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,JOR,SEX_MLE,53.9 [41.2-66.6],53.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,MLT,SEX_BTSX,25.7 [20.4-31.0],25.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,GBR,SEX_FMLE,10.5 [8.4-12.6],10.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,HND,SEX_BTSX,12.1 [8.4-15.9],12.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,AFR,SEX_MLE,16.6 [14.8-18.7],16.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BHS,SEX_BTSX,14.2 [10.1-18.2],14.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UZB,SEX_FMLE,1.1 [0.8-1.4],1.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,SYC,SEX_BTSX,18.6 [12.4-24.8],18.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,IDN,SEX_FMLE,3.0 [2.4-3.6],3.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BHS,SEX_FMLE,4.0 [2.6-5.3],4.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UZB,SEX_MLE,34.3 [25.5-43.1],34.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CHL,SEX_BTSX,29.3 [23.0-35.7],29.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,ETH,SEX_FMLE,1.6 [0.9-2.2],1.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,KHM,SEX_MLE,35.0 [29.3-40.7],35.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,MKD,SEX_FMLE,35.7 [25.5-45.9],35.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,MDV,SEX_FMLE,7.3 [4.3-10.2],7.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,THA,SEX_MLE,33.7 [26.5-40.8],33.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PLW,SEX_MLE,34.6 [22.0-47.3],34.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,LBY,SEX_FMLE,0.2 [0.1-0.3],0.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,SLB,SEX_MLE,55.9 [29.9-81.8],55.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,WSM,SEX_MLE,46.3 [37.0-55.7],46.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,GNB,SEX_MLE,16.6 [10.1-23.0],16.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_FMLE,1.5 [0.6-2.5],1.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,GNB,SEX_FMLE,0.9 [0.5-1.4],0.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LVA,SEX_BTSX,34.9 [28.1-41.7],34.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,BDI,SEX_FMLE,10.7 [5.8-15.5],10.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CRI,SEX_FMLE,6.6 [5.3-7.9],6.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BHS,SEX_MLE,34.9 [22.0-47.8],34.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,NOR,SEX_BTSX,14.4 [12.0-16.8],14.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,SAU,SEX_FMLE,3.6 [2.6-4.7],3.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LVA,SEX_MLE,58.6 [47.5-69.6],58.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ARM,SEX_BTSX,26.2 [20.9-31.5],26.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,IRQ,SEX_BTSX,20.2 [11.8-28.6],20.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,LVA,SEX_BTSX,34.6 [27.5-41.6],34.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,SEN,SEX_BTSX,12.5 [9.8-15.2],12.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,LAO,SEX_FMLE,22.3 [17.0-27.7],22.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ARM,SEX_BTSX,27.4 [22.3-32.5],27.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,JAM,SEX_FMLE,4.6 [2.8-6.3],4.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,EGY,SEX_MLE,42.5 [35.1-49.8],42.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,ZMB,SEX_MLE,25.6 [19.0-32.1],25.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,MLT,SEX_BTSX,25.0 [19.5-30.6],25.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,ECU,SEX_FMLE,3.5 [2.1-4.8],3.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,TON,SEX_BTSX,32.2 [25.3-39.1],32.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,BEN,SEX_MLE,13.2 [10.3-16.1],13.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,NPL,SEX_MLE,66.6 [54.7-78.5],66.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,EMR,SEX_MLE,32.0 [28.3-36.2],32.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,BOL,SEX_MLE,20.6 [11.2-30.0],20.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,IND,SEX_BTSX,24.4 [19.2-29.6],24.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PLW,SEX_BTSX,23.3 [14.5-32.0],23.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,SLV,SEX_FMLE,3.5 [2.3-4.7],3.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
,EUR,SEX_MLE,31.4 [29.0-33.9],31.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,UKR,SEX_FMLE,11.1 [8.9-13.3],11.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,LSO,SEX_FMLE,6.7 [4.1-9.4],6.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,HND,SEX_BTSX,16.8 [9.4-24.2],16.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,ESP,SEX_FMLE,26.8 [22.3-31.3],26.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,PAK,SEX_FMLE,6.5 [4.6-8.5],6.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,TCD,SEX_FMLE,1.8 [1.0-2.5],1.8,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,DNK,SEX_FMLE,15.5 [12.9-18.0],15.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,LSO,SEX_FMLE,11.7 [5.7-17.6],11.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,ECU,SEX_MLE,21.2 [16.0-26.5],21.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,NPL,SEX_FMLE,52.9 [47.2-58.5],52.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,PLW,SEX_FMLE,11.3 [6.9-15.8],11.3,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,JOR,SEX_BTSX,32.5 [24.6-40.3],32.5,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,MLT,SEX_BTSX,28.7 [23.4-34.0],28.7,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,MLT,SEX_FMLE,23.1 [18.0-28.1],23.1,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CHL,SEX_FMLE,38.2 [32.2-44.3],38.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,CRI,SEX_BTSX,8.2 [6.2-10.2],8.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,IDN,SEX_BTSX,30.6 [22.8-38.4],30.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,ARE,SEX_FMLE,3.2 [2.0-4.4],3.2,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,KIR,SEX_FMLE,42.9 [30.6-55.3],42.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
WPR,TON,SEX_MLE,51.0 [41.7-60.4],51.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,MEX,SEX_BTSX,16.0 [13.2-18.8],16.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AMR,GTM,SEX_MLE,20.0 [9.3-30.8],20.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
AFR,KEN,SEX_FMLE,6.0 [3.9-8.0],6.0,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EUR,GRC,SEX_BTSX,26.6 [17.9-35.2],26.6,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
EMR,PSE,SEX_FMLE,10.4 [7.9-12.9],10.4,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
SEAR,PRK,SEX_BTSX,19.9 [15.8-24.1],19.9,2026-01-15T18:43:44.287+01:00,M_Est_tob_curr_std
