ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EUR,AUT,SEX_MLE,1 447 000,1447000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,MAR,SEX_FMLE,189 000,189000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,LTU,SEX_MLE,610 000,610000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,TUN,SEX_FMLE,107 000,107000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,KIR,SEX_MLE,20 000,20000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,LTU,SEX_FMLE,249 000,249000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,TGO,SEX_MLE,236 000,236000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,MYS,SEX_MLE,4 764 000,4764000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,KEN,SEX_BTSX,2 272 000,2272000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,MLT,SEX_MLE,56 000,56000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,AND,SEX_BTSX,23 000,23000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,LKA,SEX_MLE,2 225 000,2225000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,CHL,SEX_BTSX,4 906 000,4906000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,BGR,SEX_BTSX,2 028 000,2028000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,CUB,SEX_BTSX,2 597 000,2597000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,SAU,SEX_MLE,2 733 000,2733000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,SWZ,SEX_MLE,45 000,45000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,DEU,SEX_FMLE,6 619 000,6619000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,UZB,SEX_FMLE,105 000,105000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,MNE,SEX_MLE,94 000,94000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,LSO,SEX_MLE,303 000,303000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,THA,SEX_BTSX,11 048 000,11048000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,UZB,SEX_FMLE,110 000,110000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,CYP,SEX_FMLE,81 000,81000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,IDN,SEX_BTSX,58 818 000,58818000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,JPN,SEX_BTSX,33 487 000,33487000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,AFR,SEX_BTSX,53 519 000 [48 280 000-59 466 000],53519000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,VUT,SEX_FMLE,9000,9000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,TUN,SEX_MLE,2 071 000,2071000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,FIN,SEX_FMLE,477 000,477000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,PRT,SEX_BTSX,2 004 000,2004000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,EGY,SEX_BTSX,19 487 000,19487000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,COM,SEX_FMLE,3000,3000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,QAT,SEX_MLE,264 000,264000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,LSO,SEX_MLE,250 000,250000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,KEN,SEX_MLE,2 242 000,2242000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,USA,SEX_FMLE,16 172 000,16172000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,BHS,SEX_BTSX,40 000,40000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,PAK,SEX_FMLE,2 024 000,2024000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,BTN,SEX_BTSX,50 000,50000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,CMR,SEX_FMLE,32 000,32000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,HTI,SEX_BTSX,579 000,579000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,BRN,SEX_FMLE,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,PNG,SEX_FMLE,745 000,745000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,SAU,SEX_BTSX,4 234 000,4234000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,KAZ,SEX_MLE,2 740 000,2740000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,BDI,SEX_BTSX,534 000,534000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,KWT,SEX_MLE,456 000,456000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,LBY,SEX_FMLE,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,BEL,SEX_FMLE,950 000,950000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MUS,SEX_FMLE,21 000,21000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,MHL,SEX_MLE,7000,7000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,IRN,SEX_MLE,5 756 000,5756000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,ETH,SEX_FMLE,141 000,141000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MUS,SEX_MLE,172 000,172000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,HRV,SEX_MLE,532 000,532000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,AND,SEX_FMLE,12 000,12000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,HRV,SEX_MLE,515 000,515000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,LUX,SEX_FMLE,44 000,44000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MRT,SEX_MLE,241 000,241000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,UKR,SEX_BTSX,6 686 000,6686000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,TCD,SEX_BTSX,744 000,744000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,NPL,SEX_MLE,2 553 000,2553000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,SGP,SEX_MLE,574 000,574000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,RUS,SEX_BTSX,28 380 000,28380000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,NZL,SEX_FMLE,169 000,169000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,AUS,SEX_MLE,1 840 000,1840000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,OMN,SEX_BTSX,110 000,110000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,WPR,SEX_FMLE,30 659 000 [28 392 000-33 200 000],30659000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,CRI,SEX_BTSX,329 000,329000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,EMR,SEX_MLE,72 518 000 [65 384 000-80 439 000],72518000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,BGR,SEX_MLE,1 762 000,1762000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,AND,SEX_MLE,12 000,12000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,MNE,SEX_BTSX,182 000,182000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,RUS,SEX_BTSX,29 519 000,29519000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,LKA,SEX_FMLE,84 000,84000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,GTM,SEX_FMLE,107 000,107000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,ECU,SEX_BTSX,1 315 000,1315000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,AZE,SEX_MLE,1 434 000,1434000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,JPN,SEX_BTSX,22 230 000,22230000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,SWE,SEX_BTSX,682 000,682000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,CPV,SEX_FMLE,5000,5000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,HUN,SEX_BTSX,2 760 000,2760000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,LBY,SEX_FMLE,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,BLZ,SEX_MLE,21 000,21000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,SYC,SEX_BTSX,19 000,19000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,COG,SEX_MLE,285 000,285000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,EUR,SEX_MLE,142 187 000 [132 667 000-152 521 000],142187000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,PRT,SEX_MLE,1 317 000,1317000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,AND,SEX_MLE,13 000,13000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,COK,SEX_BTSX,2000,2000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,TLS,SEX_BTSX,378 000,378000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,NLD,SEX_MLE,1 707 000,1707000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,MYS,SEX_MLE,4 761 000,4761000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,BLZ,SEX_FMLE,3000,3000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MRT,SEX_FMLE,30 000,30000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,GUY,SEX_FMLE,6000,6000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,MDV,SEX_BTSX,119 000,119000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,BDI,SEX_MLE,353 000,353000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,GHA,SEX_FMLE,50 000,50000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,RWA,SEX_FMLE,106 000,106000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,BHR,SEX_BTSX,240 000,240000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,NER,SEX_MLE,763 000,763000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,EMR,SEX_FMLE,6 672 000 [5 893 000-7 599 000],6672000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,GNB,SEX_BTSX,97 000,97000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MWI,SEX_FMLE,65 000,65000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,IRL,SEX_BTSX,768 000,768000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,TUV,SEX_MLE,2000,2000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,CHL,SEX_FMLE,2 473 000,2473000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,CAN,SEX_MLE,2 162 000,2162000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,MNE,SEX_MLE,96 000,96000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
